time,rad2,rad3
994,0.002600329,0.005194038
995,0.003229973,0.005653932
996,0.003230313,0.005654527
997,0.002257455,0.004430472
998,0.002257931,0.004431405
999,0.003061582,0.005402292
1000,0.003061904,0.005402861
1001,0.004034126,0.00555559
1002,0.004034551,0.005556175
1003,0.004207392,0.006475404
1004,0.004207835,0.006476085
1005,0.003750683,0.005813317
1006,0.003751078,0.005813929
1007,0.004209607,0.006223929
1008,0.00421005,0.006224584
1009,0.003867342,0.006276547
1010,0.00386775,0.006277207
1011,0.004614164,0.006227205
1012,0.004614649,0.00622786
1013,0.003639886,0.005870774
1014,0.00364027,0.005871392
1015,0.00404135,0.006127135
1016,0.004042201,0.006128424
1017,0.004387226,0.005567296
1018,0.004387688,0.005567882
1019,0.00450425,0.006233106
1020,0.004505198,0.006234418
1021,0.003930795,0.005621616
1022,0.003931209,0.005622207
1023,0.003472059,0.005571399
1024,0.00347279,0.005572572
1025,0.003587538,0.005317684
1026,0.003587916,0.005318244
1027,0.003818759,0.005984141
1028,0.003819161,0.00598477
1029,0.003589426,0.005678978
1030,0.003589804,0.005679576
1031,0.004049866,0.005731628
1032,0.004050292,0.005732231
1033,0.003649476,0.00583477
1034,0.00364986,0.005835384
1035,0.004051997,0.005580201
1036,0.00428332,0.005683762
1037,0.004284221,0.005684958
1038,0.00324804,0.005018739
1039,0.004861697,0.006301035
1040,0.004862209,0.006250184
1041,0.004171853,0.005739475
1042,0.004172292,0.005740079
1043,0.003481206,0.004764731
1044,0.003481573,0.004765233
1045,0.003885292,0.00522804
1046,0.00388611,0.00522914
1047,0.004866816,0.00630767
1048,0.004867328,0.006308334
1049,0.003829625,0.005437085
1050,0.003830431,0.00543823
1051,0.004177125,0.006156221
1052,0.004177565,0.006156869
1053,0.003427298,0.005336746
1054,0.00342802,0.005337869
1055,0.004120998,0.005441665
1056,0.004121432,0.005442237
1057,0.00389143,0.005082223
1058,0.00389225,0.005083293
1059,0.003892659,0.004826415
1060,0.003893069,0.004826923
1061,0.003547644,0.005084898
1062,0.003548391,0.005085968
1063,0.002797031,0.005086504
1064,0.002797325,0.005087039
1065,0.003202765,0.004881815
1066,0.00320344,0.004882843
1067,0.002683493,0.004522922
1068,0.002683776,0.004523398
1069,0.005110734,0.006732829
1070,0.005111809,0.006734246
1071,0.0043032,0.005761867
1072,0.004303653,0.005762474
1073,0.003436328,0.005556135
1074,0.003436689,0.005556719
1075,0.003495892,0.0057649
1076,0.00349626,0.005765507
1077,0.003901682,0.005817877
1078,0.003902504,0.005819102
1079,0.00326552,0.005251752
1080,0.003265864,0.005252305
1081,0.004888376,0.005974694
1082,0.00488889,0.005975323
1083,0.002978193,0.004996775
1084,0.002978507,0.004997301
1085,0.004773842,0.006133293
1086,0.004774345,0.006133939
1087,0.004312267,0.005722173
1088,0.004312721,0.005722776
1089,0.002575792,0.004483947
1090,0.002576063,0.004484419
1091,0.003966951,0.005415635
1092,0.003967368,0.005416205
1093,0.00437406,0.005778263
1094,0.003156302,0.004900346
1095,0.003156966,0.004901378
1096,0.003737464,0.005419056
1097,0.003737857,0.005419626
1098,0.004492294,0.005522385
1099,0.004493239,0.005523548
1100,0.004029483,0.005524129
1101,0.003739824,0.005422479
1102,0.003740218,0.005423049
1103,0.0039728,0.005785565
1104,0.003973636,0.005786783
1105,0.004322263,0.005114416
1106,0.004322718,0.005114954
1107,0.00351027,0.005270578
1108,0.003511009,0.005271687
1109,0.003395737,0.005117108
1110,0.003396095,0.005117647
1111,0.003163285,0.004394345
1112,0.003163951,0.00439527
1113,0.004268045,0.005689467
1114,0.004268494,0.005690066
1115,0.004268943,0.005328148
1116,0.004269842,0.005329269
1117,0.004968544,0.006365688
1118,0.004969067,0.006366358
1119,0.003341216,0.005278905
1120,0.003341568,0.00527946
1121,0.003749677,0.005488828
1122,0.003750072,0.005489406
1123,0.002818899,0.004660036
1124,0.002819196,0.004660526
1125,0.003634662,0.005335442
1126,0.003635045,0.005336004
1127,0.004159778,0.005284463
1128,0.004160216,0.005285019
1129,0.004044778,0.005182545
1130,0.004045204,0.005183091
1131,0.00398746,0.004871834
1132,0.00398788,0.004872346
1133,0.0039883,0.004665925
1134,0.003989139,0.004666907
1135,0.003814775,0.004563083
1136,0.003815177,0.004563564
1137,0.003815578,0.004720549
1138,0.003816382,0.004721543
1139,0.003350018,0.004774225
1140,0.003350371,0.004774727
1141,0.003875848,0.004930349
1142,0.003876664,0.004931387
1143,0.003760347,0.004567888
1144,0.003760743,0.004568369
1145,0.004285599,0.004777743
1146,0.004286501,0.004778749
1147,0.004054154,0.005142482
1148,0.004054581,0.005143023
1149,0.003763118,0.004830876
1150,0.003763514,0.004831384
1151,0.003646923,0.004624965
1152,0.003647307,0.004625452
1153,0.003765099,0.004469104
1154,0.003765495,0.004469574
1155,0.003824825,0.00488724
1156,0.003825228,0.004887754
1157,0.003884015,0.004835963
1158,0.003826033,0.004785795
1159,0.003826839,0.004786802
1160,0.004060986,0.00541197
1161,0.004061414,0.00541254
1162,0.004061841,0.005048046
1163,0.003419766,0.005205503
1164,0.003420126,0.005206051
1165,0.003596136,0.004476164
1166,0.003596515,0.004476636
1167,0.004122106,0.005572008
1168,0.004122974,0.005573181
1169,0.003187346,0.005052829
1170,0.003187681,0.005053361
1171,0.003012237,0.004844622
1172,0.003012871,0.004845642
1173,0.003950853,0.005891197
1174,0.003951269,0.005891817
1175,0.003365567,0.004273751
1176,0.003366275,0.004274651
1177,0.00424627,0.005945103
1178,0.004246716,0.005945728
1179,0.003719268,0.005790629
1180,0.003720051,0.005791848
1181,0.003661152,0.005687515
1182,0.003661537,0.005688114
1183,0.003721226,0.00563623
1184,0.003721618,0.005636824
1185,0.003898347,0.005324658
1186,0.003898758,0.005325218
1187,0.003723185,0.005221415
1188,0.003723577,0.005221964
1189,0.004252978,0.006164601
1190,0.004253426,0.00616525
1191,0.003196752,0.004963147
1192,0.003197425,0.004964192
1193,0.005018468,0.006482211
1194,0.003962096,0.005645135
1195,0.003962513,0.005645729
1196,0.005256389,0.006590104
1197,0.005256942,0.006590797
1198,0.002494067,0.004339858
1199,0.002494329,0.004340315
1200,0.005023224,0.006850043
1201,0.005023753,0.006850764
1202,0.004318196,0.005965158
1203,0.00431865,0.005965786
1204,0.004261491,0.006071677
1205,0.004262388,0.006072955
1206,0.003968355,0.004920268
1207,0.003968773,0.004920786
1208,0.004027951,0.004974128
1209,0.004028798,0.004975175
1210,0.004382265,0.004819152
1211,0.004382726,0.00481966
1212,0.003559,0.004662106
1213,0.003559749,0.004663087
